city_name,type,cluster_name
Mumbai,cluster,MUM_AJB_Airport International Terminal
Mumbai,cluster,MUM_AJB_Airport Road
Mumbai,cluster,MUM_AJB_Andheri East 1
Mumbai,cluster,MUM_AJB_Andheri East 2
Mumbai,cluster,MUM_AJB_Andheri Station
Mumbai,cluster,MUM_AJB_Andheri West 1
Mumbai,cluster,MUM_AJB_Andheri West 2
Mumbai,cluster,MUM_AJB_Andheri West 3
Mumbai,cluster,MUM_AJB_BKC
Mumbai,cluster,MUM_AJB_Bandra East
Mumbai,cluster,MUM_AJB_Bandra West
Mumbai,cluster,MUM_AJB_Chakala
Mumbai,cluster,MUM_AJB_DN Nagar
Mumbai,cluster,MUM_AJB_Ganesh Nagar
Mumbai,cluster,MUM_AJB_Jogeshwari East 1
Mumbai,cluster,MUM_AJB_Jogeshwari East 2
Mumbai,cluster,MUM_AJB_Jogeshwari West
Mumbai,cluster,MUM_AJB_Kalina
Mumbai,cluster,MUM_AJB_Khar East
Mumbai,cluster,MUM_AJB_Khar West
Mumbai,cluster,MUM_AJB_Lokhandwala Complex
Mumbai,cluster,MUM_AJB_Marol
Mumbai,cluster,MUM_AJB_Mumbai University
Mumbai,cluster,MUM_AJB_Oshiwara
Mumbai,cluster,MUM_AJB_Pali Hill
Mumbai,cluster,MUM_AJB_Santacruz East
Mumbai,cluster,MUM_AJB_Santacruz West
Mumbai,cluster,MUM_AJB_Vakola
Mumbai,cluster,MUM_AJB_Versova
Mumbai,cluster,MUM_AJB_Versova Beach
Mumbai,cluster,MUM_AJB_Vile Parle East
Mumbai,cluster,MUM_AJB_Vile Parle West
Mumbai,cluster,MUM_AUKD_Ambernath East
Mumbai,cluster,MUM_AUKD_Ambernath MIDC
Mumbai,cluster,MUM_AUKD_Ambernath West
Mumbai,cluster,MUM_AUKD_Badlapur East
Mumbai,cluster,MUM_AUKD_Badlapur West
Mumbai,cluster,MUM_AUKD_Belavli
Mumbai,cluster,MUM_AUKD_Bhoirwadi
Mumbai,cluster,MUM_AUKD_Dombivli East
Mumbai,cluster,MUM_AUKD_Dombivli West
Mumbai,cluster,MUM_AUKD_Kalyan East
Mumbai,cluster,MUM_AUKD_Kalyan West
Mumbai,cluster,MUM_AUKD_Khadakpada
Mumbai,cluster,MUM_AUKD_Kopar Station
Mumbai,cluster,MUM_AUKD_Pipeline Road
Mumbai,cluster,MUM_AUKD_Thakurli
Mumbai,cluster,MUM_AUKD_Ulhasnagar East
Mumbai,cluster,MUM_AUKD_Ulhasnagar West
Mumbai,cluster,MUM_AUKD_Vithalwadi
Mumbai,cluster,MUM_BHIWANDI_Arjoli
Mumbai,cluster,MUM_BHIWANDI_Bhadwad
Mumbai,cluster,MUM_BHIWANDI_Dapode
Mumbai,cluster,MUM_BHIWANDI_Fandole Nagar
Mumbai,cluster,MUM_BHIWANDI_Fatima Nagar
Mumbai,cluster,MUM_BHIWANDI_Kalher
Mumbai,cluster,MUM_BHIWANDI_Kamatghar
Mumbai,cluster,MUM_BHIWANDI_Kevani
Mumbai,cluster,MUM_BHIWANDI_Kharbav
Mumbai,cluster,MUM_BHIWANDI_Narpoli
Mumbai,cluster,MUM_BHIWANDI_Nizampur
Mumbai,cluster,MUM_BHIWANDI_Padma Nagar
Mumbai,cluster,MUM_BHIWANDI_Pimpalghar MIDC
Mumbai,cluster,MUM_BHIWANDI_Surai
Mumbai,cluster,MUM_BKMG_Aarey Colony
Mumbai,cluster,MUM_BKMG_Borivali East 1
Mumbai,cluster,MUM_BKMG_Borivali East 2
Mumbai,cluster,MUM_BKMG_Borivali East 3
Mumbai,cluster,MUM_BKMG_Borivali West 1
Mumbai,cluster,MUM_BKMG_Borivali West 2
Mumbai,cluster,MUM_BKMG_Charkop
Mumbai,cluster,MUM_BKMG_Dahisar East
Mumbai,cluster,MUM_BKMG_Dahisar West
Mumbai,cluster,MUM_BKMG_Dindoshi
Mumbai,cluster,MUM_BKMG_Film City
Mumbai,cluster,MUM_BKMG_Gorai
Mumbai,cluster,MUM_BKMG_Gorai Beach
Mumbai,cluster,MUM_BKMG_Goregaon East
Mumbai,cluster,MUM_BKMG_Goregaon West
Mumbai,cluster,MUM_BKMG_Kajupada
Mumbai,cluster,MUM_BKMG_Kandivali East
Mumbai,cluster,MUM_BKMG_Kandivali West
Mumbai,cluster,MUM_BKMG_Kurar Village
Mumbai,cluster,MUM_BKMG_Lokhandwala Township
Mumbai,cluster,MUM_BKMG_Madh
Mumbai,cluster,MUM_BKMG_Malad East
Mumbai,cluster,MUM_BKMG_Malad West
Mumbai,cluster,MUM_BKMG_Manori
Mumbai,cluster,MUM_BKMG_Marve
Mumbai,cluster,MUM_BKMG_Mindspace
Mumbai,cluster,MUM_BKMG_Royal Palms
Mumbai,cluster,MUM_BKMG_Thakur Village
Mumbai,cluster,MUM_HARBOUR_Anushakti Nagar
Mumbai,cluster,MUM_HARBOUR_BARC
Mumbai,cluster,MUM_HARBOUR_Baiganwadi
Mumbai,cluster,MUM_HARBOUR_Chembur
Mumbai,cluster,MUM_HARBOUR_Chembur Colony
Mumbai,cluster,MUM_HARBOUR_Chembur West
Mumbai,cluster,MUM_HARBOUR_Deonar
Mumbai,cluster,MUM_HARBOUR_Govandi
Mumbai,cluster,MUM_HARBOUR_Mahul Refinery
Mumbai,cluster,MUM_HARBOUR_Mankhurd
Mumbai,cluster,MUM_HARBOUR_Mankhurd Station
Mumbai,cluster,MUM_HARBOUR_Mysore Colony
Mumbai,cluster,MUM_HARBOUR_Trombay Industrial Area
Mumbai,cluster,MUM_MBK_Bhandup East
Mumbai,cluster,MUM_MBK_Bhandup Pumping Station
Mumbai,cluster,MUM_MBK_Bhandup Station
Mumbai,cluster,MUM_MBK_Bhandup West
Mumbai,cluster,MUM_MBK_Kanjurmarg East
Mumbai,cluster,MUM_MBK_Kanjurmarg Station
Mumbai,cluster,MUM_MBK_Kanjurmarg West
Mumbai,cluster,MUM_MBK_Mulund Dumping Ground
Mumbai,cluster,MUM_MBK_Mulund East
Mumbai,cluster,MUM_MBK_Mulund West 1
Mumbai,cluster,MUM_MBK_Mulund West 2
Mumbai,cluster,MUM_MBK_Mulund West 3
Mumbai,cluster,MUM_MBK_Nahur East
Mumbai,cluster,MUM_MBK_Nahur West
Mumbai,cluster,MUM_MBK_Sonapur
Mumbai,cluster,MUM_MBK_Wasteland
Mumbai,cluster,MUM_MIRA_Bhayandar East
Mumbai,cluster,MUM_MIRA_Bhayandar West
Mumbai,cluster,MUM_MIRA_Ghodbunder
Mumbai,cluster,MUM_MIRA_Kashimira
Mumbai,cluster,MUM_MIRA_Mira Road East 1
Mumbai,cluster,MUM_MIRA_Mira Road East 2
Mumbai,cluster,MUM_MIRA_Mira Road Station
Mumbai,cluster,MUM_MIRA_Mira Road West
Mumbai,cluster,MUM_MIRA_Uttan
Mumbai,cluster,MUM_MIRA_Western Express Highway
Mumbai,cluster,MUM_NATIONAL PARK
Mumbai,cluster,MUM_NM NORTH_Airoli East
Mumbai,cluster,MUM_NM NORTH_Airoli West
Mumbai,cluster,MUM_NM NORTH_Dighe
Mumbai,cluster,MUM_NM NORTH_Ghansoli East
Mumbai,cluster,MUM_NM NORTH_Ghansoli West
Mumbai,cluster,MUM_NM NORTH_Kopar Khairane
Mumbai,cluster,MUM_NM NORTH_Mahape
Mumbai,cluster,MUM_NM NORTH_Palm Beach
Mumbai,cluster,MUM_NM NORTH_Rabale East
Mumbai,cluster,MUM_NM NORTH_Rabale West
Mumbai,cluster,MUM_NM NORTH_Sanpada
Mumbai,cluster,MUM_NM NORTH_Shilphata
Mumbai,cluster,MUM_NM NORTH_Shiravane
Mumbai,cluster,MUM_NM NORTH_TTC Industrial Area
Mumbai,cluster,MUM_NM NORTH_Turbhe East
Mumbai,cluster,MUM_NM NORTH_Turbhe Station
Mumbai,cluster,MUM_NM NORTH_Turbhe West
Mumbai,cluster,MUM_NM NORTH_Vashi
Mumbai,cluster,MUM_NM SOUTH_Bangarpada
Mumbai,cluster,MUM_NM SOUTH_Belapur 1
Mumbai,cluster,MUM_NM SOUTH_Belapur 2
Mumbai,cluster,MUM_NM SOUTH_Jui Gaon
Mumbai,cluster,MUM_NM SOUTH_Kamothe East
Mumbai,cluster,MUM_NM SOUTH_Kamothe West
Mumbai,cluster,MUM_NM SOUTH_Kharghar
Mumbai,cluster,MUM_NM SOUTH_Kharghar Sector 10
Mumbai,cluster,MUM_NM SOUTH_Kharghar Station
Mumbai,cluster,MUM_NM SOUTH_Nerul East
Mumbai,cluster,MUM_NM SOUTH_Nerul Station
Mumbai,cluster,MUM_NM SOUTH_Nerul West
Mumbai,cluster,MUM_NM SOUTH_Panvel East
Mumbai,cluster,MUM_NM SOUTH_Panvel West
Mumbai,cluster,MUM_NM SOUTH_Seawoods
Mumbai,cluster,MUM_NM SOUTH_Taloja
Mumbai,cluster,MUM_NM SOUTH_Wahal
Mumbai,cluster,MUM_PARSIK_Diva
Mumbai,cluster,MUM_PARSIK_Diva Khadi
Mumbai,cluster,MUM_PARSIK_Kalwa East
Mumbai,cluster,MUM_PARSIK_Kalwa Station
Mumbai,cluster,MUM_PARSIK_Kalwa West
Mumbai,cluster,MUM_PARSIK_Vitawa
Mumbai,cluster,MUM_PVGK_Chandivali
Mumbai,cluster,MUM_PVGK_Ghatkopar East
Mumbai,cluster,MUM_PVGK_Ghatkopar West 1
Mumbai,cluster,MUM_PVGK_Ghatkopar West 2
Mumbai,cluster,MUM_PVGK_Godrej Colony
Mumbai,cluster,MUM_PVGK_Godrej Plant
Mumbai,cluster,MUM_PVGK_Guru Nanak Nagar
Mumbai,cluster,MUM_PVGK_Hiranandani Link Road
Mumbai,cluster,MUM_PVGK_Hiranandani Powai
Mumbai,cluster,MUM_PVGK_IIT Bombay
Mumbai,cluster,MUM_PVGK_IIT Market
Mumbai,cluster,MUM_PVGK_Indian Oil Nagar
Mumbai,cluster,MUM_PVGK_Jagruti Nagar
Mumbai,cluster,MUM_PVGK_Kannamwar Nagar
Mumbai,cluster,MUM_PVGK_Kurla East
Mumbai,cluster,MUM_PVGK_Kurla Station
Mumbai,cluster,MUM_PVGK_Kurla West 1
Mumbai,cluster,MUM_PVGK_Kurla West 2
Mumbai,cluster,MUM_PVGK_L and T
Mumbai,cluster,MUM_PVGK_NITIE
Mumbai,cluster,MUM_PVGK_Powai
Mumbai,cluster,MUM_PVGK_Renaissance Hotel
Mumbai,cluster,MUM_PVGK_Saki Naka
Mumbai,cluster,MUM_PVGK_Saki Vihar Road
Mumbai,cluster,MUM_PVGK_Vidyavihar East
Mumbai,cluster,MUM_PVGK_Vidyavihar West
Mumbai,cluster,MUM_PVGK_Vihar Lake
Mumbai,cluster,MUM_PVGK_Vikhroli East
Mumbai,cluster,MUM_PVGK_Vikhroli Station
Mumbai,cluster,MUM_PVGK_Vikhroli West
Mumbai,cluster,MUM_SOBO_Antop Hill
Mumbai,cluster,MUM_SOBO_Byculla East
Mumbai,cluster,MUM_SOBO_Byculla West
Mumbai,cluster,MUM_SOBO_CSMT Station
Mumbai,cluster,MUM_SOBO_Chinchpokli
Mumbai,cluster,MUM_SOBO_Colaba
Mumbai,cluster,MUM_SOBO_Dadar East
Mumbai,cluster,MUM_SOBO_Dadar Station
Mumbai,cluster,MUM_SOBO_Dadar West
Mumbai,cluster,MUM_SOBO_Dharavi
Mumbai,cluster,MUM_SOBO_Elphinstone Road
Mumbai,cluster,MUM_SOBO_Fort
Mumbai,cluster,MUM_SOBO_Girgaon
Mumbai,cluster,MUM_SOBO_Kings Circle Station
Mumbai,cluster,MUM_SOBO_Koliwada
Mumbai,cluster,MUM_SOBO_Lalbaug
Mumbai,cluster,MUM_SOBO_Lower Parel
Mumbai,cluster,MUM_SOBO_Mahalaxmi
Mumbai,cluster,MUM_SOBO_Mahim
Mumbai,cluster,MUM_SOBO_Malabar Hill
Mumbai,cluster,MUM_SOBO_Marine Drive
Mumbai,cluster,MUM_SOBO_Masjid
Mumbai,cluster,MUM_SOBO_Matunga
Mumbai,cluster,MUM_SOBO_Mazgaon Docks
Mumbai,cluster,MUM_SOBO_Mumbai Central Station
Mumbai,cluster,MUM_SOBO_Parel
Mumbai,cluster,MUM_SOBO_Race Course
Mumbai,cluster,MUM_SOBO_Sewri
Mumbai,cluster,MUM_SOBO_Sion
Mumbai,cluster,MUM_SOBO_Wadala
Mumbai,cluster,MUM_SOBO_Wadala Station
Mumbai,cluster,MUM_SOBO_Worli
Mumbai,cluster,MUM_THANE_Anand Nagar
Mumbai,cluster,MUM_THANE_Eternity Mall
Mumbai,cluster,MUM_THANE_Hari Om Nagar
Mumbai,cluster,MUM_THANE_Hiranandani Thane
Mumbai,cluster,MUM_THANE_Kasarvadavli
Mumbai,cluster,MUM_THANE_Kolshet
Mumbai,cluster,MUM_THANE_Louiswadi
Mumbai,cluster,MUM_THANE_Majiwada
Mumbai,cluster,MUM_THANE_Manpada
Mumbai,cluster,MUM_THANE_Naupada
Mumbai,cluster,MUM_THANE_Old City
Mumbai,cluster,MUM_THANE_Panchpakhadi
Mumbai,cluster,MUM_THANE_Pokhran
Mumbai,cluster,MUM_THANE_Thane East
Mumbai,cluster,MUM_THANE_Thane Station
Mumbai,cluster,MUM_THANE_Vrindavan Society
Mumbai,cluster,MUM_THANE_Wagle Estate
Mumbai,cluster,MUM_THANE_Yeoor Hills
Mumbai,cluster,MUM_VVN_Deodal
Mumbai,cluster,MUM_VVN_Evershine City
Mumbai,cluster,MUM_VVN_Kalamb-Arnala
Mumbai,cluster,MUM_VVN_Naigaon East
Mumbai,cluster,MUM_VVN_Naigaon Station
Mumbai,cluster,MUM_VVN_Naigaon West
Mumbai,cluster,MUM_VVN_Nalasopara East
Mumbai,cluster,MUM_VVN_Nalasopara West
Mumbai,cluster,MUM_VVN_Navghar
Mumbai,cluster,MUM_VVN_Pelhar
Mumbai,cluster,MUM_VVN_Shirgaon
Mumbai,cluster,MUM_VVN_Vasai East
Mumbai,cluster,MUM_VVN_Vasai East Salt Plant
Mumbai,cluster,MUM_VVN_Vasai Station East
Mumbai,cluster,MUM_VVN_Vasai West 1
Mumbai,cluster,MUM_VVN_Vasai West 2
Mumbai,cluster,MUM_VVN_Virar East
Mumbai,cluster,MUM_VVN_Virar Station
Mumbai,cluster,MUM_VVN_Virar West
Mumbai,cluster,Mum_RTO_Wadala
Mungeli,city,Mungeli
Mungeli,cluster,Bemetara
Mungeli,cluster,Dashrangpur
Mungeli,cluster,Jhanki
Mungeli,cluster,Kawardha
Mungeli,cluster,Mungeli
Mungeli,cluster,Sambalpur
Mungeli,cluster,Semarkona
Munger,city,Munger
Murshidabad,city,Murshidabad
Murshidabad,cluster,Amdahara
Murshidabad,cluster,Ayesbag
Murshidabad,cluster,Azimganj Cabin
Murshidabad,cluster,Azimganj Station
Murshidabad,cluster,Baharampur Station
Murshidabad,cluster,Bahrampore Engineering College
Murshidabad,cluster,Banjetia
Murshidabad,cluster,Beliapukur
Murshidabad,cluster,Bhandara
Murshidabad,cluster,Bus Stand
Murshidabad,cluster,Chainpara
Murshidabad,cluster,Chaltia
Murshidabad,cluster,Char Nayapur
Murshidabad,cluster,Cossimbazar Station
Murshidabad,cluster,Dahapara Dham Station
Murshidabad,cluster,Elahiganj
Murshidabad,cluster,Goaljan
Murshidabad,cluster,Gora Bazar
Murshidabad,cluster,Haidarpur
Murshidabad,cluster,Haridasmati
Murshidabad,cluster,Hazarduari
Murshidabad,cluster,Jiaganj
Murshidabad,cluster,Kamalpur
Murshidabad,cluster,Kasim Bazar
Murshidabad,cluster,Kathgola
Murshidabad,cluster,Kaya
Murshidabad,cluster,Khagra
Murshidabad,cluster,Khagraghat Station
Murshidabad,cluster,Khanpur
Murshidabad,cluster,Khidirpur
Murshidabad,cluster,Kurmitola
Murshidabad,cluster,Lakhi Narayanpur
Murshidabad,cluster,Lalbag Court Road Station
Murshidabad,cluster,Madapur
Murshidabad,cluster,Mahinagar
Murshidabad,cluster,Mankara
Murshidabad,cluster,Murshidabad Station
Murshidabad,cluster,New Balrampore Halt Station
Murshidabad,cluster,Noada
Murshidabad,cluster,Noapara
Murshidabad,cluster,Panchanantala
Murshidabad,cluster,Radharghat
Murshidabad,cluster,Rajdharpara
Murshidabad,cluster,Sashidharpur
Murshidabad,cluster,Sibpur
Murshidabad,cluster,Sundipur
Murshidabad,cluster,Tarakpur
Murshidabad,cluster,Uttarpara
Murshidabad,cluster,baharapara
Murshidabad,cluster,bahrampore Polytechnique College
Murshidabad,cluster,lalbagh
Muvattupuzha,city,Muvattupuzha
Muzaffarnagar,city,muzaffarnagar
Muzaffarnagar,cluster,Almaspur
Muzaffarnagar,cluster,Amba Vihar
Muzaffarnagar,cluster,Baghra
Muzaffarnagar,cluster,Bahadarpur
Muzaffarnagar,cluster,Bamanheri
Muzaffarnagar,cluster,Charthawal
Muzaffarnagar,cluster,Civil Line North
Muzaffarnagar,cluster,Civil Line South
Muzaffarnagar,cluster,Dadheru Khurd
Muzaffarnagar,cluster,Gandhi Nagar
Muzaffarnagar,cluster,Mansurpur
Muzaffarnagar,cluster,Meghakheri
Muzaffarnagar,cluster,Mirapur
Muzaffarnagar,cluster,Mustafabad
Muzaffarnagar,cluster,Muzaffarnagar Bus Stand
Muzaffarnagar,cluster,Muzaffarnagar Railway Station
Muzaffarnagar,cluster,Nasirpur
Muzaffarnagar,cluster,Niraana
Muzaffarnagar,cluster,Niyazupura
Muzaffarnagar,cluster,Rohana Khurd
Muzaffarnagar,cluster,Saket Colony
Muzaffarnagar,cluster,Sandhawli
Muzaffarnagar,cluster,Sarwat
Muzaffarnagar,cluster,Shamli Bus Stand
Muzaffarpur,city,muzaffarpur
Muzaffarpur,cluster,Airport
Muzaffarpur,cluster,Akbarpur
Muzaffarpur,cluster,Bagahi
Muzaffarpur,cluster,Bakhri
Muzaffarpur,cluster,Bariarpur
Muzaffarpur,cluster,Bhawanipur
Muzaffarpur,cluster,Bheriahi
Muzaffarpur,cluster,Bhikhanpura
Muzaffarpur,cluster,CRPF Camp
Muzaffarpur,cluster,Chandra Hati
Muzaffarpur,cluster,Chappra Megh
Muzaffarpur,cluster,Chhajan Harishankar
Muzaffarpur,cluster,Chhitrauli
Muzaffarpur,cluster,Dharampur
Muzaffarpur,cluster,Dharampur 1
Muzaffarpur,cluster,Gorgamandih
Muzaffarpur,cluster,Green Heritage Resort
Muzaffarpur,cluster,Jhapaha
Muzaffarpur,cluster,Kanti
Muzaffarpur,cluster,Karja Dih
Muzaffarpur,cluster,Kermadih
Muzaffarpur,cluster,Kurhani
Muzaffarpur,cluster,Lahladpur
Muzaffarpur,cluster,MFP BELA
Muzaffarpur,cluster,MFP BHAGWANPUR
Muzaffarpur,cluster,MFP Bhikanpur
Muzaffarpur,cluster,MFP Brahmapura
Muzaffarpur,cluster,MFP CHANDWARA
Muzaffarpur,cluster,MFP DAMODARPUR
Muzaffarpur,cluster,MFP DHIRANPATI
Muzaffarpur,cluster,MFP Dumari
Muzaffarpur,cluster,MFP Dumuri
Muzaffarpur,cluster,MFP KHABRA
Muzaffarpur,cluster,MFP Khabra
Muzaffarpur,cluster,MFP Khakhra
Muzaffarpur,cluster,MFP MADHAUL
Muzaffarpur,cluster,MFP MALIGHAT
Muzaffarpur,cluster,MFP MITHANPURA
Muzaffarpur,cluster,MFP Madhopur
Muzaffarpur,cluster,MFP Musahri
Muzaffarpur,cluster,MFP PAIGAMBARPUR KOLHUA
Muzaffarpur,cluster,MFP POLICE LINE
Muzaffarpur,cluster,MFP RAILWAY STATION
Muzaffarpur,cluster,MFP RAILWAY STATION/BRABU UNIVERSITY
Muzaffarpur,cluster,MFP RBBM College
Muzaffarpur,cluster,MFP SADATPUR
Muzaffarpur,cluster,MFP SADPURA/ RAMDAYALU NAGAR
Muzaffarpur,cluster,MFP SHERPUR/NARAYANPUR ANANT
Muzaffarpur,cluster,MFP SIKANDARPUR
