city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,,Dashboard validation,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Monday,morning_peak,64.5,19,5.5,1001,286,141,258,65.5,35.5,45.5,0.294573643,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Saturday,afternoon,31,22,1,703,163,101,132,27,20,9,0.709677419,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Saturday,evening_peak,38,35,0,1291,193,133,221,38,27,3,0.921052632,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Saturday,morning_peak,29.5,19.5,2.25,569,138,111,141.5,34,26.5,10,0.661016949,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Sunday,afternoon,19,68,-5,619,112,83,136,22,17,-49,3.578947368,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Sunday,evening_peak,17,26,-0.5,813,118,82,185,22,15,-9,1.529411765,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Sunday,morning_peak,15,11.5,1,427,80,65,115,21.5,16.5,3.5,0.766666667,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Thursday,afternoon,25,18,0,524,144,103,107,27,20,7,0.72,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Thursday,evening_peak,36,38,0,670,188,138,142,39,27,-2,1.055555556,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Thursday,morning_peak,40,18,2.75,742,190,116,182,50.5,30,22,0.45,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Tuesday,afternoon,23,37,-2,499,122,92,98,25,19,-14,1.608695652,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,33,46,-2,695,178,135,149,32,26,-13,1.393939394,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,46,19.5,4,686,219,147,171,55.5,36,26.5,0.423913043,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Wednesday,afternoon,29,20,0.5,631,152,109,134,32,24,9,0.689655172,no,,no,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,40,68,-3,840,220,159,166,43,32,-28,1.7,yes,,yes,
Chennai,Kamarajapuram Ambattur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,43,15,2.25,768,200,129,193.5,51,33,28,0.348837209,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Friday,afternoon,1,2,0,69,21,4,13.5,3.5,1,-1,2,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Friday,evening_peak,0.5,0.5,0,43,13,8,8.5,3,2,0,1,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Friday,morning_peak,1,1,0,50,14,8,11.5,3.5,1.5,0,1,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Monday,evening_peak,1,1,0,46,19,9,9,4,1,0,1,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Monday,morning_peak,3,3,0.5,133,14,7,19,5,2,0,1,no,,no,No proper data points
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Saturday,afternoon,1,2,-0.5,110,38,7,20,7,1,-1,2,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Saturday,evening_peak,1.5,2.5,-0.5,56,14,6,16,3,1,-1,1.666666667,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Saturday,morning_peak,1,2.5,-0.25,31,14,8,7,3.5,2,-1.5,2.5,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Sunday,afternoon,0,1,-0.5,56,10,2,12.5,2.5,0.5,-1,inf,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Sunday,evening_peak,0,2,-1,120,12,6,13,1,1,-2,inf,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Thursday,evening_peak,0,1,0,33,11,4,4,2,1,-1,inf,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Thursday,morning_peak,0.5,1,-0.25,43,18,9,11,4,2.5,-0.5,2,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Tuesday,afternoon,1,1,0,22,9,2,11,4.5,1,0,1,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,1.5,2.5,0,80,24,6,22,6,1,-1,1.666666667,yes,,yes,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,0.5,0.5,0,41,11,7,10.5,2.5,1,0,1,no,,no,
Chennai,Kannadapalayam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,0,1,0,75,15,8,13.5,2,0.5,-1,inf,yes,,yes,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Friday,afternoon,17,9,1.5,426,112,82,93,19,14,8,0.529411765,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Friday,evening_peak,45,20,3.5,1106,250,164,222,48,31,25,0.444444444,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Friday,morning_peak,20.5,1.5,2.25,406,121,54,102,28.5,13.5,19,0.073170732,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Monday,afternoon,15,7,0.5,395,89,67,79,17,14,8,0.466666667,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Monday,evening_peak,40,17,3,1101,226,140,230,42,27,23,0.425,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Monday,morning_peak,33,1,3.75,514,169,50,132,40.5,12,32,0.03030303,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Saturday,afternoon,14,9,1,471,103,73,89,22,17,5,0.642857143,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Saturday,evening_peak,31,13,2,1152,145,89,191,27,18,18,0.419354839,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Saturday,morning_peak,17,1.5,2,225,74,54,48.5,17.5,13.5,15.5,0.088235294,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Sunday,afternoon,11,6,0,337,71,56,73,13,10,5,0.545454545,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Sunday,evening_peak,17,13,0,629,101,72,141,20,12,4,0.764705882,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Sunday,morning_peak,7,1,1,184,49,36,43.5,12,9,6,0.142857143,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Thursday,afternoon,16,7,1,359,91,67,71,19,12,9,0.4375,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Thursday,evening_peak,40,17,4,960,232,144,187,44,29,23,0.425,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Thursday,morning_peak,17,1.5,2,355,88,42,85.5,24,11,15.5,0.088235294,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Tuesday,afternoon,20,8,1.5,346,88,72,66,15,12,12,0.4,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Tuesday,evening_peak,49,18,3.5,998,248,173,163,43,31,31,0.367346939,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Tuesday,morning_peak,30,1.5,3.5,412,131,53,106,34,13.5,28.5,0.05,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Wednesday,afternoon,19,8,1,415,113,89,83,19,17,11,0.421052632,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Wednesday,evening_peak,48,19,4,1207,229,145,221,54,31,29,0.395833333,no,,no,
Chennai,Kathipara,5bed473f1278885df4ea9d57,Wednesday,morning_peak,26.5,1.5,3.25,425,128,65,111.5,28,18,25,0.056603774,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Friday,afternoon,61,49,0,1776,390,249,347,74,49,12,0.803278689,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Friday,evening_peak,95,57,3,2226,477,329,456,94,68,38,0.6,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Friday,morning_peak,116,24,11.75,1993,472,287,490.5,123.5,76.5,92,0.206896552,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Monday,afternoon,68,26,5,1890,387,233,354,71,45,42,0.382352941,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Monday,evening_peak,66,57,0,1556,359,252,319,69,49,9,0.863636364,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Monday,morning_peak,140.5,26,13.25,2693,659,303,642.5,150.5,77.5,114.5,0.185053381,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Saturday,afternoon,63,53,1.5,2439,402,265,441,71,54,10,0.841269841,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Saturday,evening_peak,99,61,4.5,3680,490,309,740,97,69,38,0.616161616,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Saturday,morning_peak,78,29,5.75,1631,340,260,416.5,85.5,63,49,0.371794872,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Sunday,afternoon,57,64,-0.5,2255,320,220,456,64,46,-7,1.122807018,yes,,yes,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Sunday,evening_peak,64,64,1,2339,391,242,459,69,47,0,1,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Sunday,morning_peak,57.5,20,4.5,1597,237,169,403.5,61,41,37.5,0.347826087,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Thursday,afternoon,60,31,3.5,1648,333,231,335,63,47,29,0.516666667,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Thursday,evening_peak,71,69,-0.5,1674,371,269,293,70,49,2,0.971830986,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Thursday,morning_peak,132.5,18,14.75,2532,590,302,628,146,83,114.5,0.135849057,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Tuesday,afternoon,61,54,1.5,1515,346,204,303,75,43,7,0.885245902,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Tuesday,evening_peak,63,85,-3,1485,333,264,307,68,51,-22,1.349206349,yes,,yes,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Tuesday,morning_peak,102,26.5,9,1752,421,276,401.5,97,69.5,75.5,0.259803922,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Wednesday,afternoon,77,53,3,1580,427,275,308,88,52,24,0.688311688,no,,no,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Wednesday,evening_peak,68,77,-1.5,1814,377,289,352,75,58,-9,1.132352941,yes,,yes,
Chennai,Kattupakkam,5bed473f1278885df4ea9d57,Wednesday,morning_peak,106,24,10.5,2007,469,286,475.5,108,72.5,82,0.226415094,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Friday,afternoon,36,21,0.5,849,188,132,161,37,26,15,0.583333333,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Friday,evening_peak,38,26,1.5,1022,244,157,206,44,30,12,0.684210526,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Friday,morning_peak,65,2,6.5,1270,279,151,358,71.5,40,63,0.030769231,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Monday,afternoon,30,20,1,730,148,98,156,31,19,10,0.666666667,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Monday,evening_peak,33,44,-0.5,682,169,120,132,32,23,-11,1.333333333,yes,,yes,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Monday,morning_peak,73.5,1,8.5,1512,334,129,413.5,88,32,72.5,0.013605442,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Saturday,afternoon,29,21,0,924,155,109,187,28,20,8,0.724137931,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Saturday,evening_peak,33,22,1.5,1186,189,127,279,36,28,11,0.666666667,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Saturday,morning_peak,38.5,3.5,3.75,917,177,138,212,41,31.5,35,0.090909091,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Sunday,afternoon,25,20,-1,988,158,100,153,31,20,5,0.8,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Sunday,evening_peak,35,33,1,1211,169,113,262,33,26,2,0.942857143,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Sunday,morning_peak,22.5,1,2,660,95,76,168.5,26,21,21.5,0.044444444,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Thursday,afternoon,30,19,1.5,791,180,115,156,38,24,11,0.633333333,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Thursday,evening_peak,31,29,0,709,174,125,157,35,25,2,0.935483871,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Thursday,morning_peak,49,3,5.75,1297,267,117,362.5,69,25,46,0.06122449,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Tuesday,afternoon,24,19,0.5,571,131,101,120,27,21,5,0.791666667,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Tuesday,evening_peak,33,23,0,640,151,115,140,27,23,10,0.696969697,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Tuesday,morning_peak,57,1,6.5,1085,242,109,286.5,63,25.5,56,0.01754386,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Wednesday,afternoon,24,20,1,771,148,109,153,27,21,4,0.833333333,no,,no,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Wednesday,evening_peak,29,30,1.5,744,175,125,153,38,25,-1,1.034482759,yes,,yes,
Chennai,Keelkattalai,5bed473f1278885df4ea9d57,Wednesday,morning_peak,62,1,7.25,1437,272,121,360,73,28,61,0.016129032,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Friday,afternoon,54,53,0,1285,284,153,234,57,30,1,0.981481481,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Friday,evening_peak,70,59,0.5,1604,368,263,319,74,55,11,0.842857143,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Friday,morning_peak,84.5,25.5,7,1802,413,221,427.5,101.5,58,59,0.301775148,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Monday,afternoon,45,87,-5,1351,230,158,267,46,28,-42,1.933333333,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Monday,evening_peak,61,74,-1,1304,295,216,257,59,43,-13,1.213114754,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Monday,morning_peak,110,11,11,2226,492,187,548.5,116,48,99,0.1,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Saturday,afternoon,60,92,-1,1780,304,191,345,59,35,-32,1.533333333,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Saturday,evening_peak,56,106,-6.5,2158,300,199,485,57,42,-50,1.892857143,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Saturday,morning_peak,60,23,5.5,1301,269,185,314.5,67,45.5,37,0.383333333,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Sunday,afternoon,40,147,-15.5,1648,208,153,313,41,30,-107,3.675,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Sunday,evening_peak,48,42,1,2013,299,181,378,63,37,6,0.875,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Sunday,morning_peak,34.5,14.5,3.25,1219,151,118,288.5,37,29.5,20,0.420289855,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Thursday,afternoon,49,22,3,1214,259,155,232,53,32,27,0.448979592,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Thursday,evening_peak,57,58,0,1443,319,232,302,58,48,-1,1.01754386,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Thursday,morning_peak,96.5,14.5,11.5,1927,441,203,491.5,108,51,82,0.150259067,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Tuesday,afternoon,34,29,2,1031,223,132,186,42,26,5,0.852941176,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Tuesday,evening_peak,65,51,2.5,1061,295,212,228,68,45,14,0.784615385,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Tuesday,morning_peak,92,17,9.25,1970,411,218,516,103,57,75,0.184782609,no,,no,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Wednesday,afternoon,48,62,-1.5,1165,257,168,228,47,30,-14,1.291666667,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Wednesday,evening_peak,49,50,1,1257,276,209,257,54,45,-1,1.020408163,yes,,yes,
Chennai,Keelkattalai 2,5bed473f1278885df4ea9d57,Wednesday,morning_peak,91.5,11,10.25,2408,450,220,600.5,117,56,80.5,0.120218579,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Friday,afternoon,3,0,0,105,32,19,19,7,4,3,0,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Friday,evening_peak,6,2,0,125,35,25,25,6,4,4,0.333333333,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Friday,morning_peak,12.5,0.5,2.5,322,80,25,69,18,6,12,0.04,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Monday,afternoon,1,1,0,130,47,22,22,5,4,0,1,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Monday,evening_peak,5,5,0,108,41,29,22,7,6,0,1,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Monday,morning_peak,13.5,0,1.5,391,81,19,111,19.5,5.5,13.5,0,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Saturday,afternoon,3,2,0,162,36,26,33,7,4,1,0.666666667,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Saturday,evening_peak,5,2,0,282,48,31,56,9,6,3,0.4,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Saturday,morning_peak,9.5,0.5,1.5,165,38,27,40,11,8,9,0.052631579,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Sunday,afternoon,6,11,0,218,51,23,47,11,4,-5,1.833333333,yes,,yes,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Sunday,evening_peak,4,17,-2.5,273,48,27,47,8,6,-13,4.25,yes,,yes,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Sunday,morning_peak,0.5,0.5,0,39,12,10,9,2,2,0,1,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Thursday,afternoon,4,17,-0.5,160,37,24,29,7,5,-13,4.25,yes,,yes,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Thursday,evening_peak,7,6,0,147,48,31,28,10,5,1,0.857142857,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Thursday,morning_peak,13.5,0.5,1.5,391,77,22,114.5,20,6,13,0.037037037,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Tuesday,afternoon,4,2,0.5,113,29,22,19,6,4,2,0.5,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Tuesday,evening_peak,4,4,0,110,39,29,16,7,5,0,1,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Tuesday,morning_peak,5.5,0,0.75,222,44,19,63,10,5,5.5,0,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Wednesday,afternoon,1,1,0,83,26,13,16,3,3,0,1,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Wednesday,evening_peak,4,2,0.5,134,36,18,22,9,5,2,0.5,no,,no,
Chennai,Keelkattalai 3,5bed473f1278885df4ea9d57,Wednesday,morning_peak,12.5,0.5,1.5,401,71,26,97.5,17,6,12,0.04,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Friday,afternoon,53,35,1.5,1335,302,215,260,60,43,18,0.660377358,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Friday,evening_peak,76,95,-3,1553,388,294,338,78,59,-19,1.25,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Friday,morning_peak,123,8.5,14.25,1974,486,298,510.5,120,72,114.5,0.069105691,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Monday,afternoon,63,30,3.5,1591,353,217,295,70,43,33,0.476190476,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Monday,evening_peak,62,76,-3.5,1367,312,231,252,63,46,-14,1.225806452,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Monday,morning_peak,148,10,17,3094,622,258,846.5,160,63.5,138,0.067567568,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Saturday,afternoon,60,44,2,1991,315,236,401,63,47,16,0.733333333,no,,no,No proper data points
Chennai,Kolathur,5bed473f1278885df4ea9d57,Saturday,evening_peak,71,81,-1,2416,369,247,446,72,56,-10,1.14084507,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Saturday,morning_peak,88.5,16.5,9.25,1666,338,256,415,84.5,63,72,0.186440678,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Sunday,afternoon,49,45,0.5,1948,265,190,405,54,40,4,0.918367347,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Sunday,evening_peak,59,61,-0.5,2165,320,211,388,61,39,-2,1.033898305,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Sunday,morning_peak,59.5,15,5.25,1624,258,191,419.5,62,47.5,44.5,0.25210084,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Thursday,afternoon,56,41,2.5,1347,304,225,280,61,45,15,0.732142857,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Thursday,evening_peak,68,90,-3,1241,364,257,252,71,51,-22,1.323529412,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Thursday,morning_peak,116,8.5,13.25,2252,449,277,610.5,113.5,69.5,107.5,0.073275862,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Tuesday,afternoon,59,41,1,1352,304,213,279,61,43,18,0.694915254,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,57,94,-4,1154,286,219,228,54,44,-37,1.649122807,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,98,12.5,11.25,2223,417,273,570,100.5,68.5,85.5,0.12755102,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Wednesday,afternoon,60,38,2.5,1615,337,238,344,63,46,22,0.633333333,no,,no,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,66,73,-3,1340,338,237,291,72,50,-7,1.106060606,yes,,yes,
Chennai,Kolathur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,116.5,9.5,12,2267,480,295,601.5,115,75.5,107,0.081545064,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Friday,afternoon,116,94,4,2902,689,468,565,135,90,22,0.810344828,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Friday,evening_peak,159,212,-4.5,3438,860,663,708,172,135,-53,1.333333333,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Friday,morning_peak,208.5,58.5,18.5,3295,775,501,833,202,128.5,150,0.28057554,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Monday,afternoon,136,85,6,3155,765,473,622,152,93,51,0.625,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Monday,evening_peak,175,163,0,3379,846,609,765,182,128,12,0.931428571,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Monday,morning_peak,239,44,24.25,4947,1043,514,1225,259,133,195,0.184100418,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Saturday,afternoon,141,139,0,3966,748,506,837,153,104,2,0.985815603,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Saturday,evening_peak,171,165,-1.5,6600,873,585,1155,180,131,6,0.964912281,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Saturday,morning_peak,172.5,83.5,12.25,3057,739,543,742,187,133.5,89,0.484057971,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Sunday,afternoon,113,145,-3.5,3724,568,399,721,114,78,-32,1.283185841,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Sunday,evening_peak,128,161,-1,4959,731,522,991,142,103,-33,1.2578125,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Sunday,morning_peak,101.5,64.5,7,2562,475,350,655.5,112.5,82,37,0.63546798,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Thursday,afternoon,110,83,2.5,2788,623,437,576,127,83,27,0.754545455,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Thursday,evening_peak,145,166,-3,3363,822,600,716,159,123,-21,1.144827586,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Thursday,morning_peak,173,63.5,14.25,3398,764,502,876,190.5,120,109.5,0.367052023,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Tuesday,afternoon,104,85,1,2518,599,432,468,108,84,19,0.817307692,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Tuesday,evening_peak,152,162,-1.5,3036,803,605,659,157,123,-10,1.065789474,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Tuesday,morning_peak,185.5,47,17.5,3321,717,497,839,188,132,138.5,0.253369272,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Wednesday,afternoon,121,107,2.5,3230,658,456,602,123,87,14,0.884297521,no,,no,
Chennai,Korattur,5bed473f1278885df4ea9d57,Wednesday,evening_peak,174,187,-6,3443,840,650,692,179,133,-13,1.074712644,yes,,yes,
Chennai,Korattur,5bed473f1278885df4ea9d57,Wednesday,morning_peak,192,62.5,18.25,3647,845,524,951.5,217,125.5,129.5,0.325520833,no,,no,
Chennai,Kotturpuram,5bed473f1278885df4ea9d57,Friday,afternoon,62,26,5,1552,393,229,240,67,48,36,0.419354839,no,,no,
Chennai,Kotturpuram,5bed473f1278885df4ea9d57,Friday,evening_peak,87,48,2,2113,458,250,477,94,51,39,0.551724138,no,,no,
Chennai,Kotturpuram,5bed473f1278885df4ea9d57,Friday,morning_peak,72,28.5,6.5,1010,321,209,264,78.5,52,43.5,0.395833333,no,,no,
Chennai,Kotturpuram,5bed473f1278885df4ea9d57,Monday,afternoon,52,32,3.5,1321,313,189,232,63,41,20,0.615384615,no,,no,
