city,pickup_cluster,service_detail_id,week_period,time_period,demand,supply,mismatch_qr_level,fe_count,rr_count,net_count,fe_count_med,rr_count_med,net_count_med,mismtach_pred_tp,excess_supply_ratio,is_excess_supply,unique_name,dashboard validation,Note
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Monday,morning_peak,286.5,88,22.5,5704,1621,597,1278.5,347.5,147,198.5,0.307155323,no,Ameerpet_Monday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Saturday,afternoon,139,120,0.5,5120,934,714,1008,188,142,19,0.863309353,no,Ameerpet_Saturday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Saturday,evening_peak,220,178,5.5,5694,1094,791,1166,222,157,42,0.809090909,no,Ameerpet_Saturday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Saturday,morning_peak,187.5,121.5,3.75,2999,777,623,804.5,210.5,160.5,66,0.648,no,Ameerpet_Saturday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Sunday,afternoon,126,105,3,4691,686,502,938,139,94,21,0.833333333,no,Ameerpet_Sunday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Sunday,evening_peak,144,96,8.5,5247,903,561,1097,193,114,48,0.666666667,no,Ameerpet_Sunday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Sunday,morning_peak,101.5,84,3.5,2508,506,408,654.5,132,106,17.5,0.827586207,no,Ameerpet_Sunday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Thursday,afternoon,130,82,6.5,4999,744,428,966,140,84,48,0.630769231,no,Ameerpet_Thursday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Thursday,evening_peak,208,89,13.5,6825,1205,588,1548,250,112,119,0.427884615,no,Ameerpet_Thursday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Thursday,morning_peak,165.5,73,9,7865,1069,401,1963,272.5,97,92.5,0.441087613,no,Ameerpet_Thursday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Tuesday,afternoon,186,73,14,5694,1012,531,1130,202,105,113,0.392473118,no,Ameerpet_Tuesday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Tuesday,evening_peak,220,111,8.5,6639,1423,672,1406,284,146,109,0.504545455,no,Ameerpet_Tuesday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Tuesday,morning_peak,232,61,20.5,7198,1868,360,1802.5,485,90,171,0.262931034,no,Ameerpet_Tuesday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Wednesday,afternoon,137,62,10.5,5775,829,401,1166,168,78,75,0.452554745,no,Ameerpet_Wednesday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Wednesday,evening_peak,228,81,19,7277,1323,535,1641,267,106,147,0.355263158,no,Ameerpet_Wednesday,,
Hyderabad,Ameerpet,574013f14fdf4798208bba26,Wednesday,morning_peak,246.5,75,20.75,5653,1465,476,1297,366,124,171.5,0.304259635,no,Ameerpet_Wednesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Friday,afternoon,119,75,7,3178,687,501,619,151,107,44,0.630252101,no,Ameerpet Bus Stop_Friday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Friday,evening_peak,136,90,4,3929,742,507,789,152,103,46,0.661764706,no,Ameerpet Bus Stop_Friday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Friday,morning_peak,172,88.5,11,2741,677,444,692.5,175.5,114.5,83.5,0.514534884,no,Ameerpet Bus Stop_Friday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Monday,afternoon,121,59,5.5,3423,742,591,688,149,114,62,0.487603306,no,Ameerpet Bus Stop_Monday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Monday,evening_peak,161,83,10.5,4324,785,566,949,159,123,78,0.51552795,no,Ameerpet Bus Stop_Monday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Monday,morning_peak,249,80,19.5,3495,1166,533,670.5,252,132,169,0.321285141,no,Ameerpet Bus Stop_Monday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Saturday,afternoon,129,104,2.5,3891,743,582,785,155,108,25,0.80620155,no,Ameerpet Bus Stop_Saturday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Saturday,evening_peak,155,106,6,5463,771,525,1083,147,101,49,0.683870968,no,Ameerpet Bus Stop_Saturday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Saturday,morning_peak,167,120.5,3.25,1921,631,509,499.5,172.5,137,46.5,0.721556886,no,Ameerpet Bus Stop_Saturday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Sunday,afternoon,101,75,4,2964,537,410,592,112,83,26,0.742574257,no,Ameerpet Bus Stop_Sunday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Sunday,evening_peak,129,61,7,4416,672,391,927,144,83,68,0.472868217,no,Ameerpet Bus Stop_Sunday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Sunday,morning_peak,79.5,74,-1,1293,300,237,331,80,62.5,5.5,0.93081761,no,Ameerpet Bus Stop_Sunday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Thursday,afternoon,124,56,6.5,4424,637,352,827,129,73,68,0.451612903,no,Ameerpet Bus Stop_Thursday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Thursday,evening_peak,154,64,12,5478,790,395,1361,158,89,90,0.415584416,no,Ameerpet Bus Stop_Thursday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Thursday,morning_peak,148,68.5,9.75,4891,894,348,1143,225,84,79.5,0.462837838,no,Ameerpet Bus Stop_Thursday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Tuesday,afternoon,136,54,10,4871,823,400,923,151,79,82,0.397058824,no,Ameerpet Bus Stop_Tuesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Tuesday,evening_peak,189,61,16.5,5355,1047,441,1143,233,93,128,0.322751323,no,Ameerpet Bus Stop_Tuesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Tuesday,morning_peak,188.5,64.5,16.75,4661,1389,313,1183.5,343,76,124,0.342175066,no,Ameerpet Bus Stop_Tuesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Wednesday,afternoon,130,40,11.5,5312,763,361,1001,162,68,90,0.307692308,no,Ameerpet Bus Stop_Wednesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Wednesday,evening_peak,191,53,17,6503,1064,377,1481,220,82,138,0.277486911,no,Ameerpet Bus Stop_Wednesday,,
Hyderabad,Ameerpet Bus Stop,574013f14fdf4798208bba26,Wednesday,morning_peak,227.5,77,17.25,3524,1082,464,803.5,266.5,124.5,150.5,0.338461538,no,Ameerpet Bus Stop_Wednesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Friday,afternoon,122,62,6,3246,644,495,630,128,95,60,0.508196721,no,Ashok Nagar - HYD_Friday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Friday,evening_peak,129,69,7.5,3318,622,448,694,123,82,60,0.534883721,no,Ashok Nagar - HYD_Friday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Friday,morning_peak,147,83.5,7.25,3119,636,441,785,156.5,109.5,63.5,0.568027211,no,Ashok Nagar - HYD_Friday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Monday,afternoon,110,59,7,3202,630,508,652,120,100,51,0.536363636,no,Ashok Nagar - HYD_Monday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Monday,evening_peak,134,72,7.5,3714,638,470,799,130,103,62,0.537313433,no,Ashok Nagar - HYD_Monday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Monday,morning_peak,186,91.5,12,3440,845,546,784.5,212,138,94.5,0.491935484,no,Ashok Nagar - HYD_Monday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Saturday,afternoon,134,77,7,3315,657,532,671,129,106,57,0.574626866,no,Ashok Nagar - HYD_Saturday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Saturday,evening_peak,161,71,9.5,4037,744,525,830,159,106,90,0.440993789,no,Ashok Nagar - HYD_Saturday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Saturday,morning_peak,151.5,132,2.25,2067,576,460,532,149,120.5,19.5,0.871287129,no,Ashok Nagar - HYD_Saturday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Sunday,afternoon,118,67,4.5,3635,570,430,717,118,83,51,0.56779661,no,Ashok Nagar - HYD_Sunday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Sunday,evening_peak,110,48,7.5,3713,573,396,772,116,79,62,0.436363636,no,Ashok Nagar - HYD_Sunday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Sunday,morning_peak,111.5,84,4.25,2429,460,359,637.5,113.5,86.5,27.5,0.753363229,no,Ashok Nagar - HYD_Sunday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Thursday,afternoon,115,49,7,4140,606,324,794,116,59,66,0.426086957,no,Ashok Nagar - HYD_Thursday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Thursday,evening_peak,105,51,5,4936,628,277,1038,134,54,54,0.485714286,no,Ashok Nagar - HYD_Thursday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Thursday,morning_peak,158.5,82.5,11,5621,706,374,1450,181.5,91,76,0.520504732,no,Ashok Nagar - HYD_Thursday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Tuesday,afternoon,148,52,11.5,4441,792,405,924,151,80,96,0.351351351,no,Ashok Nagar - HYD_Tuesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Tuesday,evening_peak,168,62,13,4236,818,343,875,181,67,106,0.369047619,no,Ashok Nagar - HYD_Tuesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Tuesday,morning_peak,234.5,79,20.25,5068,1070,406,1301.5,275.5,99.5,155.5,0.336886994,no,Ashok Nagar - HYD_Tuesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Wednesday,afternoon,119,46,8,4810,724,378,962,159,71,73,0.386554622,no,Ashok Nagar - HYD_Wednesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Wednesday,evening_peak,154,51,10,5330,763,302,1181,137,68,103,0.331168831,no,Ashok Nagar - HYD_Wednesday,,
Hyderabad,Ashok Nagar - HYD,574013f14fdf4798208bba26,Wednesday,morning_peak,219,95,14,3405,828,520,881,220,127.5,124,0.433789954,no,Ashok Nagar - HYD_Wednesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Friday,afternoon,81,38,3.5,1557,427,280,340,81,64,43,0.469135802,no,Ashok Nagar 2_Friday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Friday,evening_peak,75,33,5,1802,380,259,341,77,54,42,0.44,no,Ashok Nagar 2_Friday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Friday,morning_peak,40,53.5,-1.25,719,182,140,190.5,45.5,35,-13.5,1.3375,yes,Ashok Nagar 2_Friday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Monday,afternoon,74,41,4,1795,426,276,319,75,53,33,0.554054054,no,Ashok Nagar 2_Monday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Monday,evening_peak,78,34,5.5,2278,365,259,489,70,53,44,0.435897436,no,Ashok Nagar 2_Monday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Monday,morning_peak,50.5,43,1.75,867,211,154,207.5,55,39,7.5,0.851485149,no,Ashok Nagar 2_Monday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Saturday,afternoon,90,41,5.5,1774,446,315,395,101,71,49,0.455555556,no,Ashok Nagar 2_Saturday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Saturday,evening_peak,98,30,7,2334,471,295,495,98,61,68,0.306122449,no,Ashok Nagar 2_Saturday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Saturday,morning_peak,49.5,71,-1.5,693,192,154,169,52,41,-21.5,1.434343434,yes,Ashok Nagar 2_Saturday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Sunday,afternoon,43,31,1,1317,215,163,260,44,32,12,0.720930233,no,Ashok Nagar 2_Sunday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Sunday,evening_peak,47,20,3.5,1852,261,152,376,51,30,27,0.425531915,no,Ashok Nagar 2_Sunday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Sunday,morning_peak,17.5,28.5,-0.25,463,94,76,124.5,22.5,19,-11,1.628571429,yes,Ashok Nagar 2_Sunday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Thursday,afternoon,80,25,6,2279,405,210,411,77,42,55,0.3125,no,Ashok Nagar 2_Thursday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Thursday,evening_peak,73,23,6.5,3202,453,198,710,72,37,50,0.315068493,no,Ashok Nagar 2_Thursday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Thursday,morning_peak,45,43.5,0.75,1686,234,106,426.5,54,28,1.5,0.966666667,no,Ashok Nagar 2_Thursday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Tuesday,afternoon,97,30,5,2894,581,240,445,98,46,67,0.309278351,no,Ashok Nagar 2_Tuesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Tuesday,evening_peak,105,28,10,3097,596,213,624,119,40,77,0.266666667,no,Ashok Nagar 2_Tuesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Tuesday,morning_peak,54.5,41,3,1371,339,136,341,74,38.5,13.5,0.752293578,no,Ashok Nagar 2_Tuesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Wednesday,afternoon,83,29,7,2983,480,177,514,106,36,54,0.34939759,no,Ashok Nagar 2_Wednesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Wednesday,evening_peak,105,22,9,3284,537,200,783,110,46,83,0.20952381,no,Ashok Nagar 2_Wednesday,,
Hyderabad,Ashok Nagar 2,574013f14fdf4798208bba26,Wednesday,morning_peak,60.5,50,0.75,922,253,167,235,67,46,10.5,0.826446281,no,Ashok Nagar 2_Wednesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Friday,afternoon,11,5,1,348,75,38,72,10,7,6,0.454545455,no,Attapur_Friday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Friday,evening_peak,8,4,0,348,52,35,69,11,7,4,0.5,no,Attapur_Friday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Friday,morning_peak,4,0.5,1,125,27,15,29.5,6.5,3.5,3.5,0.125,no,Attapur_Friday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Monday,afternoon,9,4,0,402,59,31,64,12,6,5,0.444444444,no,Attapur_Monday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Monday,evening_peak,7,5,0,454,53,27,88,11,5,2,0.714285714,no,Attapur_Monday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Monday,morning_peak,2.5,1,0.75,172,28,20,37.5,6.5,4.5,1.5,0.4,no,Attapur_Monday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Saturday,afternoon,12,7,1,636,68,44,133,15,10,5,0.583333333,no,Attapur_Saturday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Saturday,evening_peak,9,5,0,634,63,38,89,12,7,4,0.555555556,no,Attapur_Saturday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Saturday,morning_peak,3.5,1,0.5,133,31,18,29,5,3,2.5,0.285714286,no,Attapur_Saturday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Sunday,afternoon,11,6,0,807,69,45,137,12,9,5,0.545454545,no,Attapur_Sunday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Sunday,evening_peak,9,3,1,820,54,29,111,11,5,6,0.333333333,no,Attapur_Sunday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Sunday,morning_peak,2,0.5,0.5,55,20,12,11.5,3.5,2.5,1.5,0.25,no,Attapur_Sunday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Thursday,afternoon,19,4,2,534,80,44,106,18,8,15,0.210526316,no,Attapur_Thursday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Thursday,evening_peak,3,2,0,314,31,11,62,6,1,1,0.666666667,no,Attapur_Thursday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Thursday,morning_peak,6,2,0.5,185,41,17,43.5,10.5,3.5,4,0.333333333,no,Attapur_Thursday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Tuesday,afternoon,13,3,1.5,643,98,41,116,14,6,10,0.230769231,no,Attapur_Tuesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Tuesday,evening_peak,14,6,2,704,87,36,130,14,7,8,0.428571429,no,Attapur_Tuesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Tuesday,morning_peak,3,0.5,0.5,198,35,9,39,7,2,2.5,0.166666667,no,Attapur_Tuesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Wednesday,afternoon,12,3,1,508,71,35,101,13,7,9,0.25,no,Attapur_Wednesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Wednesday,evening_peak,9,5,1,499,74,31,91,15,7,4,0.555555556,no,Attapur_Wednesday,,
Hyderabad,Attapur,574013f14fdf4798208bba26,Wednesday,morning_peak,2.5,0.5,0.5,157,37,16,45,9,2.5,2,0.2,no,Attapur_Wednesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Friday,afternoon,183,125,4.5,6618,1021,644,1273,194,130,58,0.683060109,no,Attapur 2 _Friday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Friday,evening_peak,194,148,5,7505,949,578,1448,189,118,46,0.762886598,no,Attapur 2 _Friday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Friday,morning_peak,197.5,84.5,12.5,4950,808,479,1318.5,206,117.5,113,0.427848101,no,Attapur 2 _Friday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Monday,afternoon,212,153,10,7931,1080,710,1547,224,143,59,0.721698113,no,Attapur 2 _Monday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Monday,evening_peak,210,176,4,8874,1018,654,1805,219,139,34,0.838095238,no,Attapur 2 _Monday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Monday,morning_peak,273,71,21.25,6960,1197,537,1714,300.5,133.5,202,0.26007326,no,Attapur 2 _Monday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Saturday,afternoon,218,224,-1,8101,1070,723,1640,211,148,-6,1.027522936,yes,Attapur 2 _Saturday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Saturday,evening_peak,225,137,8,9559,1115,684,1928,232,141,88,0.608888889,no,Attapur 2 _Saturday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Saturday,morning_peak,187.5,108.5,9.5,3925,824,585,924,214,149,79,0.578666667,no,Attapur 2 _Saturday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Sunday,afternoon,212,152,5.5,8327,1061,707,1666,214,141,60,0.716981132,no,Attapur 2 _Sunday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Sunday,evening_peak,187,124,8,9728,986,514,1961,185,108,63,0.663101604,no,Attapur 2 _Sunday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Sunday,morning_peak,133.5,77,7.25,3472,617,419,841,153,107,56.5,0.576779026,no,Attapur 2 _Sunday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Thursday,afternoon,211,116,9.5,10037,1126,491,1994,214,102,95,0.549763033,no,Attapur 2 _Thursday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Thursday,evening_peak,186,105,10,8989,1116,430,1970,209,89,81,0.564516129,no,Attapur 2 _Thursday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Thursday,morning_peak,265,67,23.75,10739,1277,374,2757,325.5,94,198,0.252830189,no,Attapur 2 _Thursday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Tuesday,afternoon,234,115,12.5,12248,1269,504,2638,243,103,119,0.491452991,no,Attapur 2 _Tuesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Tuesday,evening_peak,222,131,10.5,10938,1301,487,2052,256,97,91,0.59009009,no,Attapur 2 _Tuesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Tuesday,morning_peak,303,67,26.75,10545,1402,442,2722.5,347.5,105,236,0.221122112,no,Attapur 2 _Tuesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Wednesday,afternoon,226,126,10.5,10198,1186,501,2042,235,100,100,0.557522124,no,Attapur 2 _Wednesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Wednesday,evening_peak,222,109,12,9623,1222,466,1902,252,94,113,0.490990991,no,Attapur 2 _Wednesday,,
Hyderabad,Attapur 2 ,574013f14fdf4798208bba26,Wednesday,morning_peak,268,87,24,7997,1203,511,1898.5,299,125,181,0.324626866,no,Attapur 2 _Wednesday,,
Hyderabad,BHEL,574013f14fdf4798208bba26,Friday,afternoon,152,295,-14.5,3913,765,557,740,157,118,-143,1.940789474,yes,BHEL_Friday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Friday,evening_peak,168,225,-2.5,4370,941,641,843,184,121,-57,1.339285714,yes,BHEL_Friday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Friday,morning_peak,171.5,77,9.5,5133,765,401,1296.5,195.5,100.5,94.5,0.448979592,no,BHEL_Friday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Monday,afternoon,162,200,-2,4361,817,594,884,160,114,-38,1.234567901,yes,BHEL_Monday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Monday,evening_peak,169,263,-11.5,4038,914,678,840,189,140,-94,1.556213018,yes,BHEL_Monday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Monday,morning_peak,291.5,68,28.75,6234,1449,536,1553,392.5,133.5,223.5,0.233276158,no,BHEL_Monday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Saturday,afternoon,163,327,-18.5,5631,861,612,1168,172,123,-164,2.006134969,yes,BHEL_Saturday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Saturday,evening_peak,216,254,-8,5369,1083,722,1140,208,153,-38,1.175925926,yes,BHEL_Saturday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Saturday,morning_peak,162,122,5,3306,683,526,771,165,134,40,0.75308642,no,BHEL_Saturday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Sunday,afternoon,192,262,-8,6342,893,583,1279,189,115,-70,1.364583333,yes,BHEL_Sunday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Sunday,evening_peak,182,143,6,6139,1001,551,1298,195,119,39,0.785714286,no,BHEL_Sunday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Sunday,morning_peak,118.5,76.5,3,3023,536,410,688,128.5,98.5,42,0.64556962,no,BHEL_Sunday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Thursday,afternoon,127,144,-1,5706,654,377,1165,130,76,-17,1.133858268,yes,BHEL_Thursday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Thursday,evening_peak,142,136,1.5,5081,848,457,1083,172,89,6,0.957746479,no,BHEL_Thursday,yes,Change in two week
Hyderabad,BHEL,574013f14fdf4798208bba26,Thursday,morning_peak,180.5,59.5,13,9803,855,344,2678,213.5,88,121,0.329639889,no,BHEL_Thursday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Tuesday,afternoon,167,171,0.5,5633,872,429,1160,191,87,-4,1.023952096,yes,BHEL_Tuesday,yes,
Hyderabad,BHEL,574013f14fdf4798208bba26,Tuesday,evening_peak,192,172,0,5121,1055,525,1015,207,116,20,0.895833333,no,BHEL_Tuesday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Tuesday,morning_peak,234,60,21.75,9956,1201,327,2527.5,297,80,174,0.256410256,no,BHEL_Tuesday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Wednesday,afternoon,142,131,1,6640,795,390,1372,178,86,11,0.922535211,no,BHEL_Wednesday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Wednesday,evening_peak,200,158,7.5,5493,1065,523,1084,216,95,42,0.79,no,BHEL_Wednesday,no,
Hyderabad,BHEL,574013f14fdf4798208bba26,Wednesday,morning_peak,258,71.5,22.75,7049,1206,412,1788.5,305,96.5,186.5,0.277131783,no,BHEL_Wednesday,no,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Friday,afternoon,36,53,-1,1262,218,165,236,40,33,-17,1.472222222,yes,BJR Nagar_Friday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Friday,evening_peak,39,55,-3,1103,174,134,219,36,28,-16,1.41025641,yes,BJR Nagar_Friday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Friday,morning_peak,83,31,7,1925,330,198,475,78.5,48,52,0.373493976,no,BJR Nagar_Friday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Monday,afternoon,53,51,0,1684,255,203,322,52,39,2,0.962264151,no,BJR Nagar_Monday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Monday,evening_peak,50,57,-1,1505,240,171,304,49,31,-7,1.14,yes,BJR Nagar_Monday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Monday,morning_peak,94.5,28.5,8.25,2017,413,229,501,112,58.5,66,0.301587302,no,BJR Nagar_Monday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Saturday,afternoon,52,68,-2.5,1701,256,216,341,53,45,-16,1.307692308,yes,BJR Nagar_Saturday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Saturday,evening_peak,57,75,-2,1471,270,190,310,55,37,-18,1.315789474,yes,BJR Nagar_Saturday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Saturday,morning_peak,69.5,43,4.25,1196,274,209,263,70,52.5,26.5,0.618705036,no,BJR Nagar_Saturday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Sunday,afternoon,52,58,-1,1975,267,195,388,51,37,-6,1.115384615,yes,BJR Nagar_Sunday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Sunday,evening_peak,57,45,1,2648,304,169,550,65,34,12,0.789473684,no,BJR Nagar_Sunday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Sunday,morning_peak,44,34,2,1190,186,131,302.5,49.5,32,10,0.772727273,no,BJR Nagar_Sunday,,
Hyderabad,BJR Nagar,574013f14fdf4798208bba26,Thursday,afternoon,39,40,1,1800,215,125,312,40,24,-1,1.025641026,yes,BJR Nagar_Thursday,,
