city,pickup_cluster,pickup_hex_8,usecase_tag,fe_count,requested_orders,net_orders,high_income_%,high_income_thrshld,affluence_hi_tag,fe_bucket,flag_2
Bangalore,Hoskote_BLR,8861893893fffff,,48,2,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893713fffff,,268,21,2,21.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618936a7fffff,,22,2,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935ebfffff,,57,9,2,45.0,32.0,High,0-60,Less fe
Bangalore,Sarjapur,88618935e9fffff,,1,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935e7fffff,,106,11,0,30.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,88618935e5fffff,,6,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935e3fffff,,267,57,6,29.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,88618935e1fffff,,11,3,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618935ddfffff,,53,13,4,8.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618935dbfffff,,371,95,35,25.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618935d9fffff,,85,17,3,20.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618935d7fffff,,328,56,17,18.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618935d5fffff,,34,4,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618935d3fffff,,203,45,20,23.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618935d1fffff,,199,27,8,25.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,88618935cdfffff,,10,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618935cbfffff,,47,5,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935c5fffff,,8,2,2,0.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935c1fffff,,25,8,6,0.0,32.0,Less,0-60,Less fe
Bangalore,Huskur,88618935bdfffff,,37,5,1,31.0,32.0,Less,0-60,Less fe
Bangalore,Huskur,88618935bbfffff,,228,53,20,23.0,32.0,Less,61-450,Less fe
Bangalore,Huskur,88618935b9fffff,,161,25,7,19.0,32.0,Less,61-450,Less fe
Bangalore,Huskur,88618935b7fffff,,214,44,15,36.0,32.0,High,61-450,Less fe
Bangalore,Huskur,88618935b5fffff,,292,53,9,20.0,32.0,Less,61-450,Less fe
Bangalore,Huskur,88618935b3fffff,,380,73,33,33.0,32.0,High,61-450,Less fe
Bangalore,Huskur,88618935b1fffff,,43,10,4,31.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935adfffff,,78,16,0,12.0,32.0,Less,61-450,Less fe
Bangalore,Huskur,88618935abfffff,,17,4,0,38.0,32.0,High,0-60,Less fe
Bangalore,Sarjapur,88618935a9fffff,,87,19,1,34.0,32.0,High,61-450,Less fe
Bangalore,Sarjapur,88618935a5fffff,,77,27,1,36.0,32.0,High,61-450,Less fe
Bangalore,Huskur,88618935a3fffff,,10,3,0,17.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,88618935a1fffff,,40,7,1,20.0,32.0,Less,0-60,Less fe
Bangalore,Huskur,886189359dfffff,,440,81,29,31.0,32.0,Less,61-450,Less fe
Bangalore,Bommasandra Industrial Area,886189359bfffff,,2142,365,180,28.0,32.0,Less,451-3500,Less fe
Bangalore,Bommasandra Industrial Area,8861893599fffff,,198,29,12,11.0,32.0,Less,61-450,Less fe
Bangalore,Bommasandra Industrial Area,8861893597fffff,,5178,951,449,38.0,32.0,High,3500+,High fe
Bangalore,Huskur,8861893595fffff,,1210,260,85,30.0,32.0,Less,451-3500,Less fe
Bangalore,Bommasandra Industrial Area,8861893593fffff,,2149,387,185,32.0,32.0,Less,451-3500,Less fe
Bangalore,Bommasandra Industrial Area,8861893591fffff,,981,166,74,35.0,32.0,High,451-3500,Less fe
Bangalore,Sarjapur,886189358dfffff,,167,35,2,27.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893589fffff,,28,6,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Huskur,8861893587fffff,,23,3,1,11.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,8861893585fffff,,158,21,5,35.0,32.0,High,61-450,Less fe
Bangalore,Huskur,8861893583fffff,,65,21,5,32.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893581fffff,,60,19,4,32.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,886189353bfffff,,5,3,0,100.0,32.0,High,0-60,Less fe
Bangalore,Sarjapur,8861893537fffff,,11,3,1,38.0,32.0,High,0-60,Less fe
Bangalore,Sarjapur,8861893535fffff,,882,136,25,37.0,32.0,High,451-3500,Less fe
Bangalore,Sarjapur,886189352dfffff,,186,25,2,20.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,886189352bfffff,,72,12,3,16.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893529fffff,,204,5,0,12.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893527fffff,,285,37,8,37.0,32.0,High,61-450,Less fe
Bangalore,Sarjapur,8861893525fffff,,263,33,7,27.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893523fffff,,482,113,20,34.0,32.0,High,451-3500,Less fe
Bangalore,Sarjapur,8861893521fffff,,923,132,20,23.0,32.0,Less,451-3500,Less fe
Bangalore,Sarjapur,886189351dfffff,,12,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,8861893511fffff,,9,2,0,20.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,886189350bfffff,,80,17,1,12.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893507fffff,,169,14,3,15.0,32.0,Less,61-450,Less fe
Bangalore,Sarjapur,8861893505fffff,,50,7,3,43.0,32.0,High,0-60,Less fe
Bangalore,Attibele,88618934edfffff,,42,5,1,29.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618934ebfffff,,152,29,8,36.0,32.0,High,61-450,Less fe
Bangalore,Attibele,88618934e9fffff,,235,29,9,32.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618934e7fffff,,2309,390,151,28.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,88618934e5fffff,,636,109,34,27.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,88618934e3fffff,,376,64,21,27.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618934e1fffff,,541,103,38,27.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,88618934d5fffff,,10,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618934cbfffff,,107,12,2,21.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618934c7fffff,,360,41,9,28.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,88618934c3fffff,,44,7,0,9.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618934c1fffff,,121,24,0,18.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,88618934bdfffff,,340,80,23,29.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,88618934bbfffff,,75,6,3,26.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,88618934b9fffff,,119,26,8,15.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,88618934b7fffff,,1349,216,98,31.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,88618934b5fffff,,913,184,87,24.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,88618934b3fffff,,482,59,20,25.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,88618934b1fffff,,42,4,2,11.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,88618934adfffff,,1806,300,115,27.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,88618934abfffff,,475,114,45,23.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,88618934a9fffff,,268,56,20,24.0,32.0,Less,61-450,Less fe
Bangalore,Bommasandra Industrial Area,88618934a7fffff,,984,140,60,30.0,32.0,Less,451-3500,Less fe
Bangalore,Bommasandra Industrial Area,88618934a5fffff,,1755,237,92,28.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,88618934a3fffff,,246,51,17,22.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,88618934a1fffff,,1352,194,82,31.0,32.0,Less,451-3500,Less fe
Bangalore,Jigani,886189349bfffff,,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Jigani,8861893497fffff,,354,36,14,34.0,32.0,High,61-450,Less fe
Bangalore,Jigani,8861893495fffff,,21,3,2,40.0,32.0,High,0-60,Less fe
Bangalore,Attibele,886189348dfffff,,58,7,2,14.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893489fffff,,136,19,1,26.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,8861893487fffff,,4,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893485fffff,,101,27,10,30.0,32.0,Less,61-450,Less fe
Bangalore,Jigani,8861893483fffff,,10,2,0,50.0,32.0,High,0-60,Less fe
Bangalore,Attibele,886189346dfffff,,136,24,4,20.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,886189346bfffff,,73,11,4,21.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893469fffff,,519,71,17,27.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,8861893463fffff,,40,2,1,19.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893453fffff,,2,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,886189344dfffff,,2,2,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893447fffff,,23,3,0,20.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893445fffff,,843,90,10,20.0,32.0,Less,451-3500,Less fe
Bangalore,Attibele,8861893443fffff,,12,4,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,886189343dfffff,,6,1,1,50.0,32.0,High,0-60,Less fe
Bangalore,Attibele,886189343bfffff,,104,13,0,17.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893439fffff,,255,35,10,29.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893435fffff,,38,1,0,12.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893433fffff,,97,11,4,26.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893431fffff,,53,6,0,26.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,886189342bfffff,,6,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893429fffff,,18,2,0,11.0,32.0,Less,0-60,Less fe
Bangalore,Sarjapur,8861893427fffff,,14,7,0,33.0,32.0,High,0-60,Less fe
Bangalore,Attibele,8861893423fffff,,13,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,886189341bfffff,,10,1,0,0.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893417fffff,,173,17,4,25.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893415fffff,,23,1,0,21.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893413fffff,,34,21,1,40.0,32.0,High,0-60,Less fe
Bangalore,Attibele,8861893411fffff,,164,6,2,21.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,886189340dfffff,,131,11,2,19.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,886189340bfffff,,57,12,3,11.0,32.0,Less,0-60,Less fe
Bangalore,Attibele,8861893409fffff,,70,17,3,12.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893407fffff,,285,47,11,12.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893405fffff,,68,5,1,22.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893403fffff,,182,34,4,24.0,32.0,Less,61-450,Less fe
Bangalore,Attibele,8861893401fffff,,249,25,2,24.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f6dfffff,,118,23,6,23.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f6bfffff,,646,126,42,24.0,32.0,Less,451-3500,Less fe
Bangalore,BLR_Hoskote,8861892f69fffff,,948,141,51,34.0,32.0,High,451-3500,Less fe
Bangalore,Huskur Kodi,8861892f67fffff,,385,82,18,26.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f65fffff,,242,47,10,18.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f63fffff,,145,17,2,28.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f61fffff,,104,13,4,19.0,32.0,Less,61-450,Less fe
Bangalore,Kurudusonnehalli,8861892f5dfffff,Unknown,554,106,46,35.0,32.0,High,451-3500,Less fe
Bangalore,Kurudusonnehalli,8861892f5bfffff,leisure,3737,688,279,32.0,32.0,Less,3500+,High fe
Bangalore,Kurudusonnehalli,8861892f59fffff,Unknown,4091,889,343,36.0,32.0,High,3500+,High fe
Bangalore,Horamavu,8861892f57fffff,Unknown,2190,410,160,31.0,32.0,Less,451-3500,Less fe
Bangalore,Doddabanahalli,8861892f55fffff,Unknown,1721,386,148,32.0,32.0,Less,451-3500,Less fe
Bangalore,Kurudusonnehalli,8861892f53fffff,residential,8064,1633,673,37.0,32.0,High,3500+,High fe
Bangalore,Kurudusonnehalli,8861892f51fffff,Unknown,4453,899,349,32.0,32.0,Less,3500+,High fe
Bangalore,Doddabanahalli,8861892f4dfffff,,904,226,84,28.0,32.0,Less,451-3500,Less fe
Bangalore,Kurudusonnehalli,8861892f4bfffff,,39,1,0,39.0,32.0,High,0-60,Less fe
Bangalore,Kurudusonnehalli,8861892f49fffff,,115,15,5,12.0,32.0,Less,61-450,Less fe
Bangalore,Doddabanahalli,8861892f47fffff,,1076,257,76,26.0,32.0,Less,451-3500,Less fe
Bangalore,Doddabanahalli,8861892f45fffff,,514,111,44,25.0,32.0,Less,451-3500,Less fe
Bangalore,Doddabanahalli,8861892f43fffff,Unknown,670,151,49,32.0,32.0,Less,451-3500,Less fe
Bangalore,Doddabanahalli,8861892f41fffff,,830,195,60,30.0,32.0,Less,451-3500,Less fe
Bangalore,Horamavu,8861892f3dfffff,,630,77,16,17.0,32.0,Less,451-3500,Less fe
Bangalore,Horamavu,8861892f3bfffff,,77,8,2,38.0,32.0,High,61-450,Less fe
Bangalore,Horamavu,8861892f39fffff,,92,4,1,23.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f37fffff,,24,7,1,22.0,32.0,Less,0-60,Less fe
Bangalore,Horamavu,8861892f35fffff,,169,21,3,20.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f33fffff,,60,9,2,36.0,32.0,High,0-60,Less fe
Bangalore,Horamavu,8861892f31fffff,,26,3,0,56.0,32.0,High,0-60,Less fe
Bangalore,Hoskote,8861892f2dfffff,,77,15,2,12.0,32.0,Less,61-450,Less fe
Bangalore,Hoskote,8861892f2bfffff,,98,17,4,34.0,32.0,High,61-450,Less fe
Bangalore,Hoskote,8861892f29fffff,,46,1,0,25.0,32.0,Less,0-60,Less fe
Bangalore,Hoskote,8861892f27fffff,,426,15,2,30.0,32.0,Less,61-450,Less fe
Bangalore,Hoskote,8861892f25fffff,,22,8,2,44.0,32.0,High,0-60,Less fe
Bangalore,Hoskote,8861892f23fffff,,180,38,10,17.0,32.0,Less,61-450,Less fe
Bangalore,Hoskote,8861892f21fffff,,64,7,1,29.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f1dfffff,,1221,245,92,37.0,32.0,High,451-3500,Less fe
Bangalore,Horamavu,8861892f1bfffff,Unknown,2289,419,147,32.0,32.0,Less,451-3500,Less fe
Bangalore,Horamavu,8861892f19fffff,Unknown,2858,514,216,35.0,32.0,High,451-3500,Less fe
Bangalore,Horamavu,8861892f17fffff,,215,49,11,39.0,32.0,High,61-450,Less fe
Bangalore,Horamavu,8861892f15fffff,,93,14,5,32.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f13fffff,,3256,609,241,32.0,32.0,Less,451-3500,Less fe
Bangalore,Horamavu,8861892f11fffff,,1739,296,117,31.0,32.0,Less,451-3500,Less fe
Bangalore,Huskur Kodi,8861892f0dfffff,,73,18,7,30.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f0bfffff,Unknown,353,73,21,30.0,32.0,Less,61-450,Less fe
Bangalore,Doddabanahalli,8861892f09fffff,Unknown,222,50,15,32.0,32.0,Less,61-450,Less fe
Bangalore,Horamavu,8861892f07fffff,,897,148,34,26.0,32.0,Less,451-3500,Less fe
Bangalore,Huskur Kodi,8861892f05fffff,,15,2,0,40.0,32.0,High,0-60,Less fe
Bangalore,Horamavu,8861892f03fffff,,143,33,10,20.0,32.0,Less,61-450,Less fe
Bangalore,Huskur Kodi,8861892f01fffff,,372,65,20,28.0,32.0,Less,61-450,Less fe
Bangalore,K R Puram,8861892eedfffff,residential,8549,1524,641,41.0,32.0,High,3500+,High fe
Bangalore,Metro - Baiyappanahalli,8861892eebfffff,residential,15991,3505,1313,41.0,32.0,High,3500+,High fe
Bangalore,Baiyyappanahalli Cabin,8861892ee9fffff,residential,13287,2396,860,43.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892ee7fffff,educational,9873,1778,818,40.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892ee5fffff,office,11792,1864,838,38.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892ee3fffff,Unknown,2249,246,65,18.0,32.0,Less,451-3500,Less fe
Bangalore,Banaswadi,8861892ee1fffff,Unknown,2556,521,227,29.0,32.0,Less,451-3500,Less fe
Bangalore,BLR_Indiranagar,8861892eddfffff,residential,27571,3884,1619,47.0,32.0,High,3500+,High fe
Bangalore,Victoria layout,8861892edbfffff,Unknown,1713,334,103,33.0,32.0,High,451-3500,Less fe
Bangalore,Domlur,8861892ed9fffff,residential,5648,1090,482,35.0,32.0,High,3500+,High fe
Bangalore,Ulsoor,8861892ed7fffff,residential,18524,3717,1468,39.0,32.0,High,3500+,High fe
Bangalore,BLR_Indiranagar,8861892ed5fffff,residential,18632,3065,1369,41.0,32.0,High,3500+,High fe
Bangalore,Victoria layout,8861892ed3fffff,residential,27198,4598,1474,46.0,32.0,High,3500+,High fe
Bangalore,Cambridge Layout Ulsoor,8861892ed1fffff,residential,12658,2344,945,41.0,32.0,High,3500+,High fe
Bangalore,C V Raman Nagar,8861892ecdfffff,office,12777,2959,930,42.0,32.0,High,3500+,High fe
Bangalore,BLR_Indiranagar,8861892ecbfffff,residential,32020,4561,1729,50.0,32.0,High,3500+,High fe
Bangalore,Indiranagar Empire,8861892ec9fffff,leisure,23195,4835,2203,44.0,32.0,High,3500+,High fe
Bangalore,BLR_Indiranagar,8861892ec7fffff,residential,18042,3291,1197,40.0,32.0,High,3500+,High fe
Bangalore,Baiyappanahalli - CV Raman Nagar,8861892ec5fffff,Unknown,21015,4495,1421,42.0,32.0,High,3500+,High fe
Bangalore,BLR_Indiranagar,8861892ec3fffff,residential,45901,7133,3240,46.0,32.0,High,3500+,High fe
Bangalore,New Tippasandra,8861892ec1fffff,residential,10917,1927,837,44.0,32.0,High,3500+,High fe
Bangalore,Banaswadi Railway Station,8861892ebdfffff,educational,11333,2140,861,37.0,32.0,High,3500+,High fe
Bangalore,Frazer Town,8861892ebbfffff,educational,11141,1743,808,38.0,32.0,High,3500+,High fe
Bangalore,HBR Layout,8861892eb9fffff,residential,13360,2077,845,38.0,32.0,High,3500+,High fe
Bangalore,HBR Layout,8861892eb7fffff,Unknown,5858,965,374,29.0,32.0,Less,3500+,High fe
Bangalore,HBR Layout,8861892eb5fffff,Unknown,6155,910,366,29.0,32.0,Less,3500+,High fe
Bangalore,R T Nagar,8861892eb3fffff,residential,3491,755,285,34.0,32.0,High,451-3500,Less fe
Bangalore,HBR Layout,8861892eb1fffff,residential,8375,1319,544,32.0,32.0,Less,3500+,High fe
Bangalore,Banaswadi,8861892eadfffff,health_and_personal,11253,1591,807,40.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892eabfffff,residential,8746,1522,618,35.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892ea9fffff,educational,10192,1910,898,36.0,32.0,High,3500+,High fe
Bangalore,Kammanahalli HRBR Layout,8861892ea7fffff,residential,16520,3007,1464,40.0,32.0,High,3500+,High fe
Bangalore,Kammanahalli HRBR Layout,8861892ea5fffff,leisure,16479,2789,1294,42.0,32.0,High,3500+,High fe
Bangalore,HBR Layout,8861892ea3fffff,residential,8447,1600,735,39.0,32.0,High,3500+,High fe
Bangalore,Kammanahalli HRBR Layout,8861892ea1fffff,leisure,17605,3413,1541,38.0,32.0,High,3500+,High fe
Bangalore,Ulsoor Lake,8861892e9dfffff,residential,6794,1141,465,38.0,32.0,High,3500+,High fe
Bangalore,Metro - MG Road,8861892e9bfffff,leisure,38023,5254,1615,46.0,32.0,High,3500+,High fe
Bangalore,Ulsoor Lake,8861892e99fffff,residential,11661,1870,609,42.0,32.0,High,3500+,High fe
Bangalore,Frazer Town,8861892e97fffff,residential,11301,1705,738,35.0,32.0,High,3500+,High fe
Bangalore,Frazer Town,8861892e95fffff,educational,10703,1844,835,42.0,32.0,High,3500+,High fe
Bangalore,ShivajiNagar - Bangalore,8861892e93fffff,health_and_personal,28446,3951,1476,32.0,32.0,Less,3500+,High fe
Bangalore,ShivajiNagar - Bangalore,8861892e91fffff,educational,17533,2599,1071,39.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892e8dfffff,residential,3022,568,179,25.0,32.0,Less,451-3500,Less fe
Bangalore,Banaswadi,8861892e8bfffff,residential,1725,211,67,36.0,32.0,High,451-3500,Less fe
Bangalore,Banaswadi,8861892e89fffff,residential,6513,1173,414,41.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892e87fffff,residential,12563,1962,823,42.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892e85fffff,residential,15999,1951,701,24.0,32.0,Less,3500+,High fe
Bangalore,Cox Town,8861892e83fffff,residential,4805,960,422,40.0,32.0,High,3500+,High fe
Bangalore,Banaswadi,8861892e81fffff,govt_amenity,1702,245,94,29.0,32.0,Less,451-3500,Less fe
Bangalore,Kadugodi,8861892e6dfffff,residential,4713,1160,447,40.0,32.0,High,3500+,High fe
Bangalore,Hoodi,8861892e6bfffff,office,2569,412,164,41.0,32.0,High,451-3500,Less fe
Bangalore,Hoodi,8861892e69fffff,residential,16796,4109,1950,40.0,32.0,High,3500+,High fe
Bangalore,Gokula Layout,8861892e67fffff,health_and_personal,6376,1408,594,35.0,32.0,High,3500+,High fe
Bangalore,Kurudusonnehalli,8861892e65fffff,Unknown,6975,1387,573,37.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e63fffff,residential,4210,795,320,31.0,32.0,Less,3500+,High fe
Bangalore,Gokula Layout,8861892e61fffff,residential,4953,1190,499,37.0,32.0,High,3500+,High fe
Bangalore,Doddanekundi,8861892e5dfffff,leisure,16944,4503,2191,45.0,32.0,High,3500+,High fe
Bangalore,Marathalli Sector 3,8861892e5bfffff,residential,4475,1060,352,34.0,32.0,High,3500+,High fe
Bangalore,Marathahalli,8861892e59fffff,residential,546,78,29,33.0,32.0,High,451-3500,Less fe
Bangalore,Doddanekundi,8861892e57fffff,residential,11548,2492,813,43.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi Brindavan Extension,8861892e55fffff,residential,19446,5253,1947,48.0,32.0,High,3500+,High fe
Bangalore,Vibhutipura Lake,8861892e53fffff,residential,12114,2942,1015,43.0,32.0,High,3500+,High fe
Bangalore,Doddanekundi,8861892e51fffff,residential,7716,1871,838,42.0,32.0,High,3500+,High fe
Bangalore,Whitefield,8861892e4dfffff,office,9944,1931,814,45.0,32.0,High,3500+,High fe
Bangalore,Chinnapannahalli,8861892e4bfffff,residential,19771,5331,2261,46.0,32.0,High,3500+,High fe
Bangalore,Brookefield,8861892e49fffff,office,24669,5204,2246,45.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi,8861892e47fffff,office,9275,2517,1027,44.0,32.0,High,3500+,High fe
Bangalore,Hoodi,8861892e45fffff,office,5718,1258,554,40.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi,8861892e43fffff,residential,12860,3344,1345,48.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi,8861892e41fffff,office,9680,2000,858,43.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e3dfffff,residential,5230,1037,370,37.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e3bfffff,residential,14201,2343,820,32.0,32.0,Less,3500+,High fe
Bangalore,Mahadevpura,8861892e39fffff,educational,30451,5516,1911,34.0,32.0,High,3500+,High fe
Bangalore,Ramamurthy Nagar,8861892e37fffff,Unknown,7904,1505,672,38.0,32.0,High,3500+,High fe
Bangalore,Ramamurthy Nagar,8861892e35fffff,educational,6694,1345,514,33.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e33fffff,residential,6656,1216,527,35.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e31fffff,residential,5314,920,385,33.0,32.0,High,3500+,High fe
Bangalore,Kurudusonnehalli,8861892e2dfffff,residential,9517,1705,672,31.0,32.0,Less,3500+,High fe
Bangalore,K R Puram,8861892e2bfffff,residential,8491,1615,610,31.0,32.0,Less,3500+,High fe
Bangalore,K R Puram,8861892e29fffff,educational,6835,1384,602,33.0,32.0,High,3500+,High fe
Bangalore,Ramamurthy Nagar,8861892e27fffff,household_needs,6114,1277,525,33.0,32.0,High,3500+,High fe
Bangalore,Kurudusonnehalli,8861892e25fffff,educational,3583,567,252,35.0,32.0,High,3500+,Less fe
Bangalore,Ramamurthy Nagar,8861892e23fffff,residential,1788,328,135,38.0,32.0,High,451-3500,Less fe
Bangalore,Cambridge College,8861892e21fffff,residential,3056,596,235,32.0,32.0,Less,451-3500,Less fe
Bangalore,Mahadevpura,8861892e1dfffff,residential,7935,1791,624,39.0,32.0,High,3500+,High fe
Bangalore,C V Raman Nagar,8861892e1bfffff,office,15307,3456,1285,44.0,32.0,High,3500+,High fe
Bangalore,C V Raman Nagar,8861892e19fffff,educational,11925,2288,853,44.0,32.0,High,3500+,High fe
Bangalore,Baiyyappanahalli Cabin,8861892e17fffff,residential,28721,6133,2182,38.0,32.0,High,3500+,High fe
Bangalore,Mahadevpura,8861892e15fffff,health_and_personal,11481,2436,915,37.0,32.0,High,3500+,High fe
Bangalore,C V Raman Nagar,8861892e13fffff,residential,4710,810,322,36.0,32.0,High,3500+,High fe
Bangalore,C V Raman Nagar,8861892e11fffff,residential,7086,1454,561,42.0,32.0,High,3500+,High fe
Bangalore,Mahadevpura RHB Colony,8861892e0dfffff,residential,26190,4736,1954,45.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi,8861892e0bfffff,residential,10724,2467,1069,43.0,32.0,High,3500+,High fe
Bangalore,Doddanakundi,8861892e09fffff,office,17262,4297,1607,46.0,32.0,High,3500+,High fe
Bangalore,K R Puram,8861892e07fffff,residential,4585,867,391,39.0,32.0,High,3500+,High fe
Bangalore,K R Puram Railway Colony,8861892e05fffff,residential,3966,749,304,34.0,32.0,High,3500+,High fe
Bangalore,Mahadevpura,8861892e03fffff,residential,15392,3427,1556,42.0,32.0,High,3500+,High fe
Bangalore,Mahadevpura RHB Colony,8861892e01fffff,residential,22300,4451,2086,48.0,32.0,High,3500+,High fe
Bangalore,Bagalur,8861892dedfffff,,181,24,4,27.0,32.0,Less,61-450,Less fe
Bangalore,Chikkagobbi,8861892debfffff,residential,297,58,16,33.0,32.0,High,61-450,Less fe
